Vernier Format 2
untitled.txt 1/1/2021 22:0:11
Run 1
Time    Light   Temp
9.80	0.9942	2.0	
9.85	0.9942	2.0	
9.90	0.9940	2.0	
9.95	0.9937	1.9	
10.00	0.9937	1.9	
10.05	0.9940	1.9	
10.10	0.9932	1.9	
10.15	0.9935	1.9	
10.20	0.9940	1.9	
10.25	0.9942	1.9	
10.30	0.9942	1.9	
10.35	0.9942	1.9	
10.40	0.9942	1.8	
10.45	0.9942	1.8	
10.50	0.9940	1.8	
10.55	0.9940	1.8	
10.60	0.9942	1.8	
10.65	0.9942	1.8	
10.70	0.9940	1.8	
10.75	0.9942	1.7	
10.80	0.9945	1.7	
10.85	0.9942	1.7	
10.90	0.9940	1.6	
10.95	0.9942	1.7	
11.00	0.9945	1.6	
11.05	0.9942	1.6	
11.10	0.9942	1.6	
11.15	0.9945	1.6	
11.20	0.9947	1.6	
11.25	0.9942	1.6	
11.30	0.9940	1.6	
11.35	0.9940	1.6	
11.40	0.9940	1.6	
11.45	0.9940	1.5	
11.50	0.9942	1.5	
11.55	0.9947	1.5	
11.60	0.9970	1.5	
11.65	0.9982	1.5	
11.70	0.9990	1.5	
11.75	0.9990	1.4	
11.80	0.9990	1.5	
11.85	0.9985	1.4	
11.90	0.9982	1.4	
11.95	0.9977	1.4	
12.00	0.9982	1.4	
12.05	0.9980	1.4	
12.10	0.9980	1.4	
12.15	0.9980	1.4	
12.20	0.9980	1.4	
12.25	0.9975	1.4	
12.30	0.9972	1.4	
12.35	0.9975	1.4	
12.40	0.9977	1.4	
12.45	0.9977	1.4	
12.50	0.9980	1.4	
12.55	0.9982	1.4	
12.60	0.9982	1.3	
12.65	0.9982	1.3	
12.70	0.9975	1.3	
12.75	0.9977	1.3	
12.80	0.9980	1.3	
12.85	0.9977	1.3	
12.90	0.9972	1.3	
12.95	0.9975	1.3	
13.00	0.9980	1.3	
13.05	0.9980	1.3	
13.10	0.9975	1.3	
13.15	0.9967	1.3	
13.20	0.9950	1.3	
13.25	0.9945	1.2	
13.30	0.9942	1.3	
13.35	0.9942	1.2	
13.40	0.9942	1.2	
13.45	0.9945	1.2	
13.50	0.9947	1.2	
13.55	0.9947	1.2	
13.60	0.9950	1.2	
13.65	0.9952	1.2	
13.70	0.9955	1.2	
13.75	0.9952	1.2	
13.80	0.9950	1.2	
13.85	0.9952	1.2	
13.90	0.9952	1.2	
13.95	0.9955	1.2	
14.00	0.9960	1.2	
14.05	0.9955	1.2	
14.10	0.9955	1.2	
14.15	0.9952	1.2	
14.20	0.9952	1.2	
14.25	0.9952	1.1	
14.30	0.9952	1.1	
14.35	0.9952	1.1	
14.40	0.9955	1.1	
14.45	0.9955	1.1	
14.50	0.9952	1.1	
14.55	0.9952	1.1	
14.60	0.9952	1.1	
14.65	0.9955	1.1	
14.70	0.9952	1.1	
14.75	0.9952	1.1	
14.80	0.9952	1.1	
14.85	0.9955	1.1	
14.90	0.9955	1.1	
14.95	0.9955	1.1	
15.00	0.9952	1.1	
15.05	0.9952	1.1	
15.10	0.9952	1.1	
15.15	0.9952	1.1	
15.20	0.9952	1.1	
15.25	0.9955	1.1	
15.30	0.9952	1.1	
15.35	0.9952	1.0	
15.40	0.9952	1.0	
15.45	0.9955	1.0	
15.50	0.9955	1.0	
15.55	0.9950	1.0	
15.60	0.9950	1.0	
15.65	0.9952	1.0	
15.70	0.9955	1.0	
15.75	0.9952	1.0	
15.80	0.9952	1.0	
15.85	0.9950	1.0	
15.90	0.9950	1.0	
15.95	0.9952	1.0	
16.00	0.9952	1.0	
16.05	0.9952	1.0	
16.10	0.9950	0.9	
16.15	0.9945	1.0	
16.20	0.9950	0.9	
16.25	0.9947	0.9	
16.30	0.9950	0.9	
16.35	0.9950	0.9	
16.40	0.9950	0.9	
16.45	0.9945	0.9	
16.50	0.9945	0.9	
16.55	0.9947	0.9	
16.60	0.9950	0.9	
16.65	0.9950	0.9	
16.70	0.9950	0.9	
16.75	0.9945	0.9	
16.80	0.9947	0.9	
16.85	0.9947	0.9	
16.90	0.9950	0.9	
16.95	0.9950	0.9	
17.00	0.9950	0.9	
17.05	0.9947	0.9	
17.10	0.9947	0.9	
17.15	0.9947	0.9	
17.20	0.9950	0.9	
17.25	0.9947	0.8	
17.30	0.9947	0.9	
17.35	0.9947	0.9	
17.40	0.9942	0.8	
17.45	0.9940	0.9	
17.50	0.9942	0.8	
17.55	0.9945	0.8	
17.60	0.9942	0.8	
17.65	0.9947	0.8	
17.70	0.9947	0.8	
17.75	0.9947	0.8	
17.80	0.9945	0.8	
17.85	0.9945	0.8	
17.90	0.9947	0.8	
17.95	0.9950	0.8	
18.00	0.9950	0.8	
18.05	0.9952	0.8	
18.10	0.9950	0.8	
18.15	0.9950	0.8	
18.20	0.9947	0.8	
18.25	0.9945	0.8	
18.30	0.9945	0.8	
18.35	0.9947	0.8	
18.40	0.9947	0.8	
18.45	0.9950	0.7	
18.50	0.9947	0.8	
18.55	0.9945	0.7	
18.60	0.9942	0.7	
18.65	0.9942	0.7	
18.70	0.9942	0.7	
18.75	0.9942	0.7	
18.80	0.9947	0.7	
18.85	0.9947	0.7	
18.90	0.9950	0.7	
18.95	0.9950	0.7	
19.00	0.9950	0.7	
19.05	0.9950	0.7	
19.10	0.9950	0.7	
19.15	0.9945	0.7	
19.20	0.9945	0.7	
19.25	0.9945	0.7	
19.30	0.9947	0.7	
19.35	0.9947	0.7	
19.40	0.9950	0.7	
19.45	0.9950	0.7	
19.50	0.9950	0.7	
19.55	0.9950	0.7	
19.60	0.9950	0.7	
19.65	0.9947	0.7	
19.70	0.9947	0.7	
19.75	0.9945	0.7	
19.80	0.9942	0.7	
19.85	0.9942	0.7	
19.90	0.9945	0.7	
19.95	0.9947	0.7	
20.00	0.9947	0.6	
20.05	0.9947	0.7	
20.10	0.9950	0.6	
20.15	0.9950	0.6	
20.20	0.9950	0.6	
20.25	0.9950	0.6	
20.30	0.9952	0.6	
20.35	0.9952	0.6	
20.40	0.9950	0.6	
20.45	0.9952	0.6	
20.50	0.9952	0.6	
20.55	0.9952	0.6	
20.60	0.9950	0.6	
20.65	0.9947	0.6	
20.70	0.9947	0.6	
20.75	0.9945	0.6	
20.80	0.9945	0.6	
20.85	0.9945	0.6	
20.90	0.9947	0.6	
20.95	0.9947	0.6	
21.00	0.9947	0.6	
21.05	0.9950	0.6	
21.10	0.9950	0.6	
21.15	0.9950	0.6	
21.20	0.9950	0.6	
21.25	0.9950	0.6	
21.30	0.9950	0.6	
21.35	0.9952	0.6	
21.40	0.9952	0.6	
21.45	0.9952	0.6	
21.50	0.9952	0.6	
21.55	0.9952	0.6	
21.60	0.9952	0.6	
21.65	0.9952	0.6	
21.70	0.9952	0.6	
21.75	0.9950	0.6	
21.80	0.9950	0.6	
21.85	0.9950	0.6	
21.90	0.9950	0.6	
21.95	0.9947	0.6	
22.00	0.9947	0.6	
22.05	0.9947	0.6	
22.10	0.9947	0.6	
22.15	0.9947	0.6	
22.20	0.9947	0.6	
22.25	0.9947	0.6	
22.30	0.9947	0.6	
22.35	0.9947	0.6	
22.40	0.9945	0.6	
22.45	0.9947	0.6	
22.50	0.9947	0.6	
22.55	0.9947	0.6	
22.60	0.9947	0.6	
22.65	0.9947	0.6	
22.70	0.9947	0.5	
22.75	0.9945	0.6	
22.80	0.9947	0.6	
22.85	0.9945	0.6	
22.90	0.9947	0.5	
22.95	0.9942	0.6	
23.00	0.9942	0.6	
23.05	0.9942	0.6	
23.10	0.9942	0.6	
23.15	0.9940	0.6	
23.20	0.9940	0.6	
23.25	0.9942	0.5	
23.30	0.9942	0.5	
23.35	0.9942	0.6	
23.40	0.9947	0.5	
23.45	0.9947	0.5	
23.50	0.9947	0.5	
23.55	0.9947	0.5	
23.60	0.9947	0.5	
23.65	0.9947	0.6	
23.70	0.9947	0.5	
23.75	0.9947	0.5	
23.80	0.9947	0.5	
23.85	0.9950	0.5	
23.90	0.9947	0.5	
23.95	0.9947	0.5	
24.00	0.9947	0.5	
24.05	0.9947	0.5	
24.10	0.9947	0.5	
24.15	0.9947	0.5	
24.20	0.9942	0.5	
24.25	0.9945	0.5	
24.30	0.9945	0.5	
24.35	0.9945	0.5	
24.40	0.9942	0.5	
24.45	0.9942	0.5	
24.50	0.9940	0.5	
24.55	0.9942	0.5	
24.60	0.9942	0.5	
24.65	0.9942	0.5	
24.70	0.9942	0.5	
24.75	0.9945	0.5	
24.80	0.9945	0.5	
24.85	0.9945	0.5	
24.90	0.9947	0.5	
24.95	0.9947	0.5	
25.00	0.9945	0.5	
25.05	0.9945	0.5	
25.10	0.9945	0.5	
25.15	0.9942	0.5	
25.20	0.9942	0.5	
25.25	0.9942	0.5	
25.30	0.9940	0.5	
25.35	0.9942	0.5	
25.40	0.9942	0.5	
25.45	0.9942	0.5	
25.50	0.9945	0.5	
25.55	0.9945	0.5	
25.60	0.9945	0.5	
25.65	0.9942	0.5	
25.70	0.9945	0.5	
25.75	0.9945	0.5	
25.80	0.9942	0.5	
25.85	0.9942	0.5	
25.90	0.9942	0.5	
25.95	0.9942	0.5	
26.00	0.9945	0.5	
26.05	0.9942	0.5	
26.10	0.9945	0.5	
26.15	0.9942	0.5	
26.20	0.9942	0.5	
26.25	0.9942	0.5	
26.30	0.9940	0.5	
26.35	0.9940	0.5	
26.40	0.9940	0.5	
26.45	0.9942	0.5	
26.50	0.9942	0.5	
26.55	0.9942	0.5	
26.60	0.9942	0.4	
26.65	0.9942	0.5	
26.70	0.9942	0.5	
26.75	0.9942	0.5	
26.80	0.9940	0.4	
26.85	0.9942	0.5	
26.90	0.9942	0.5	
26.95	0.9942	0.5	
27.00	0.9942	0.5	
27.05	0.9942	0.5	
27.10	0.9942	0.5	
27.15	0.9940	0.5	
27.20	0.9940	0.4	
27.25	0.9942	0.5	
27.30	0.9942	0.5	
27.35	0.9942	0.4	
27.40	0.9942	0.4	
27.45	0.9942	0.4	
27.50	0.9940	0.4	
27.55	0.9940	0.4	
27.60	0.9942	0.4	
27.65	0.9942	0.4	
27.70	0.9942	0.4	
27.75	0.9942	0.4	
27.80	0.9942	0.4	
27.85	0.9942	0.4	
27.90	0.9940	0.4	
27.95	0.9942	0.4	
28.00	0.9942	0.4	
28.05	0.9942	0.4	
28.10	0.9942	0.4	
28.15	0.9942	0.4	
28.20	0.9940	0.4	
28.25	0.9942	0.4	
28.30	0.9942	0.4	
28.35	0.9945	0.4	
28.40	0.9942	0.4	
28.45	0.9942	0.4	
28.50	0.9940	0.4	
28.55	0.9942	0.4	
28.60	0.9945	0.4	
28.65	0.9945	0.4	
28.70	0.9942	0.4	
28.75	0.9942	0.4	
28.80	0.9942	0.4	
28.85	0.9942	0.4	
28.90	0.9945	0.4	
28.95	0.9945	0.4	
29.00	0.9942	0.4	
29.05	0.9942	0.4	
29.10	0.9940	0.4	
29.15	0.9942	0.4	
29.20	0.9945	0.4	
29.25	0.9945	0.4	
29.30	0.9942	0.4	
29.35	0.9942	0.4	
29.40	0.9942	0.4	
29.45	0.9947	0.4	
29.50	0.9947	0.4	
29.55	0.9945	0.4	
29.60	0.9942	0.4	
29.65	0.9940	0.4	
29.70	0.9945	0.4	
29.75	0.9945	0.4	
29.80	0.9942	0.4	
29.85	0.9942	0.4	
29.90	0.9940	0.4	
29.95	0.9945	0.4	
30.00	0.9945	0.4	
