Vernier Format 2
untitled.txt 1/1/2021 22:0:11
Time    Light   Temp
5.20	0.6970	0.2	
5.25	0.6975	0.2	
5.30	0.6980	0.2	
5.35	0.6987	0.2	
5.40	0.6990	0.2	
5.45	0.6990	0.2	
5.50	0.6985	0.2	
5.55	0.6987	0.2	
5.60	0.6985	0.2	
5.65	0.6987	0.2	
5.70	0.6985	0.2	
5.75	0.6980	0.2	
5.80	0.6977	0.2	
5.85	0.6970	0.2	
5.90	0.6970	0.2	
5.95	0.6975	0.2	
6.00	0.6977	0.2	
6.05	0.6982	0.2	
6.10	0.6987	0.2	
6.15	0.6992	0.2	
6.20	0.6992	0.2	
6.25	0.7000	0.2	
6.30	0.7005	0.2	
6.35	0.7007	0.2	
6.40	0.7012	0.2	
6.45	0.7017	0.2	
6.50	0.7017	0.2	
6.55	0.7017	0.2	
6.60	0.7022	0.2	
6.65	0.7027	0.2	
6.70	0.7027	0.2	
6.75	0.7027	0.2	
6.80	0.7027	0.2	
6.85	0.7029	0.2	
6.90	0.7035	0.2	
6.95	0.7035	0.2	
7.00	0.7035	0.2	
7.05	0.7035	0.2	
7.10	0.7037	0.2	
7.15	0.7035	0.2	
7.20	0.7035	0.2	
7.25	0.7035	0.2	
7.30	0.7037	0.2	
7.35	0.7035	0.2	
7.40	0.7037	0.2	
7.45	0.7035	0.2	
7.50	0.7035	0.2	
7.55	0.7032	0.2	
7.60	0.7032	0.2	
7.65	0.7032	0.2	
7.70	0.7032	0.2	
7.75	0.7032	0.2	
7.80	0.7032	0.2	
7.85	0.7032	0.2	
7.90	0.7032	0.2	
7.95	0.7027	0.2	
8.00	0.7025	0.2	
8.05	0.7020	0.2	
8.10	0.7017	0.2	
8.15	0.7015	0.2	
8.20	0.7007	0.2	
8.25	0.7015	0.2	
8.30	0.7010	0.2	
8.35	0.7010	0.2	
8.40	0.6997	0.2	
8.45	0.6995	0.2	
8.50	0.6997	0.2	
8.55	0.6995	0.2	
8.60	0.6997	0.2	
8.65	0.6987	0.2	
8.70	0.6992	0.2	
8.75	0.6992	0.2	
8.80	0.6997	0.2	
8.85	0.6980	0.2	
8.90	0.6900	0.2	
8.95	0.6533	0.2	
9.00	0.5794	0.2	
9.05	0.5175	0.1	
9.10	0.4738	0.2	
9.15	0.4169	0.2	
9.20	0.4289	0.1	
9.25	0.4896	0.2	
9.30	0.5242	0.2	
9.35	0.6133	0.2	
9.40	0.5719	0.2	
9.45	0.3992	0.1	
9.50	0.3538	0.2	
9.55	0.3281	0.2	
9.60	0.3293	0.2	
9.65	0.3490	0.2	
9.70	0.3548	0.2	
9.75	0.3872	0.2	
9.80	0.4184	0.2	
9.85	0.4524	0.2	
9.90	0.4631	0.2	
9.95	0.4778	0.2	
10.00	0.4963	0.2	
10.05	0.5020	0.2	
10.10	0.5068	0.2	
10.15	0.5058	0.2	
10.20	0.5150	0.2	
10.25	0.5203	0.2	
10.30	0.5240	0.2	
10.35	0.5247	0.2	
10.40	0.5260	0.2	
10.45	0.5235	0.2	
10.50	0.5212	0.2	
10.55	0.5212	0.2	
10.60	0.5205	0.2	
10.65	0.5220	0.2	
10.70	0.5247	0.2	
10.75	0.5230	0.2	
10.80	0.5225	0.2	
10.85	0.5232	0.1	
10.90	0.5227	0.2	
10.95	0.5215	0.2	
11.00	0.5200	0.2	
11.05	0.5215	0.2	
11.10	0.5207	0.2	
11.15	0.5210	0.2	
11.20	0.5192	0.1	
11.25	0.5235	0.2	
11.30	0.5250	0.2	
11.35	0.5212	0.2	
11.40	0.5205	0.2	
11.45	0.5217	0.2	
11.50	0.5247	0.2	
11.55	0.5307	0.2	
11.60	0.5432	0.2	
11.65	0.5470	0.2	
11.70	0.5490	0.2	
11.75	0.5497	0.2	
11.80	0.5507	0.2	
11.85	0.5554	0.2	
11.90	0.5609	0.2	
11.95	0.5654	0.2	
12.00	0.5664	0.2	
12.05	0.5647	0.2	
12.10	0.5639	0.2	
12.15	0.5697	0.2	
12.20	0.5697	0.2	
12.25	0.5699	0.2	
12.30	0.5699	0.2	
12.35	0.5689	0.2	
12.40	0.5717	0.2	
12.45	0.5821	0.2	
12.50	0.5921	0.2	
12.55	0.5951	0.2	
12.60	0.5976	0.2	
12.65	0.5974	0.2	
12.70	0.5984	0.2	
12.75	0.5986	0.2	
12.80	0.6016	0.2	
12.85	0.6056	0.2	
12.90	0.6039	0.2	
12.95	0.5999	0.2	
13.00	0.5944	0.2	
13.05	0.5949	0.2	
13.10	0.5986	0.2	
13.15	0.5974	0.2	
13.20	0.5994	0.2	
13.25	0.6021	0.2	
13.30	0.6036	0.2	
13.35	0.6041	0.2	
13.40	0.6041	0.2	
13.45	0.6014	0.2	
13.50	0.6001	0.2	
13.55	0.5974	0.2	
13.60	0.5961	0.2	
13.65	0.5961	0.2	
13.70	0.5949	0.2	
13.75	0.5941	0.1	
13.80	0.5939	0.2	
13.85	0.5934	0.2	
13.90	0.5929	0.2	
13.95	0.5936	0.2	
14.00	0.5936	0.2	
14.05	0.5926	0.2	
14.10	0.5874	0.2	
14.15	0.5817	0.2	
14.20	0.5817	0.2	
14.25	0.5764	0.2	
14.30	0.5754	0.2	
14.35	0.5772	0.2	
14.40	0.5767	0.1	
14.45	0.5737	0.2	
14.50	0.5732	0.2	
14.55	0.5722	0.2	
14.60	0.5714	0.2	
14.65	0.5717	0.2	
14.70	0.5709	0.2	
14.75	0.5709	0.2	
14.80	0.5697	0.2	
14.85	0.5682	0.2	
14.90	0.5662	0.2	
14.95	0.5642	0.2	
15.00	0.5574	0.2	
15.05	0.5517	0.2	
15.10	0.5487	0.2	
15.15	0.5492	0.2	
15.20	0.5510	0.2	
15.25	0.5517	0.2	
15.30	0.5495	0.2	
15.35	0.5457	0.2	
15.40	0.5420	0.2	
15.45	0.5375	0.2	
15.50	0.5350	0.2	
15.55	0.5355	0.2	
15.60	0.5347	0.2	
15.65	0.5340	0.2	
15.70	0.5365	0.2	
15.75	0.5387	0.1	
15.80	0.5417	0.2	
15.85	0.5417	0.2	
15.90	0.5407	0.1	
15.95	0.5397	0.2	
16.00	0.5405	0.2	
16.05	0.5410	0.2	
16.10	0.5412	0.2	
16.15	0.5417	0.2	
16.20	0.5422	0.1	
16.25	0.5407	0.2	
16.30	0.5387	0.2	
16.35	0.5355	0.1	
16.40	0.5350	0.2	
16.45	0.5367	0.2	
16.50	0.5382	0.2	
16.55	0.5390	0.2	
16.60	0.5370	0.2	
16.65	0.5320	0.2	
16.70	0.5270	0.1	
16.75	0.5237	0.2	
16.80	0.5230	0.2	
16.85	0.5260	0.2	
16.90	0.5290	0.2	
16.95	0.5302	0.2	
17.00	0.5317	0.2	
17.05	0.5322	0.1	
17.10	0.5325	0.2	
17.15	0.5312	0.2	
17.20	0.5295	0.2	
17.25	0.5275	0.2	
17.30	0.5247	0.2	
17.35	0.5267	0.2	
17.40	0.5267	0.2	
17.45	0.5225	0.2	
17.50	0.5207	0.2	
17.55	0.5185	0.1	
17.60	0.5190	0.2	
17.65	0.5200	0.2	
17.70	0.5192	0.2	
17.75	0.5227	0.2	
17.80	0.5197	0.2	
17.85	0.5183	0.2	
17.90	0.5188	0.2	
17.95	0.5185	0.1	
18.00	0.5180	0.2	
18.05	0.5178	0.2	
18.10	0.5178	0.2	
18.15	0.5175	0.2	
18.20	0.5170	0.2	
18.25	0.5163	0.2	
18.30	0.5158	0.2	
18.35	0.5180	0.2	
18.40	0.5207	0.2	
18.45	0.5225	0.2	
18.50	0.5242	0.2	
18.55	0.5247	0.2	
18.60	0.5262	0.2	
18.65	0.5242	0.2	
18.70	0.5217	0.2	
18.75	0.5210	0.2	
18.80	0.5217	0.2	
18.85	0.5220	0.2	
18.90	0.5217	0.2	
18.95	0.5217	0.2	
19.00	0.5223	0.2	
19.05	0.5237	0.2	
19.10	0.5252	0.2	
19.15	0.5267	0.2	
19.20	0.5275	0.2	
19.25	0.5310	0.2	
19.30	0.5317	0.1	
19.35	0.5300	0.2	
19.40	0.5300	0.2	
19.45	0.5315	0.2	
19.50	0.5305	0.2	
19.55	0.5307	0.2	
19.60	0.5307	0.2	
19.65	0.5317	0.2	
19.70	0.5310	0.2	
19.75	0.5300	0.2	
19.80	0.5295	0.2	
19.85	0.5287	0.2	
19.90	0.5277	0.2	
19.95	0.5267	0.2	
20.00	0.5265	0.2	
20.05	0.5272	0.2	
20.10	0.5270	0.2	
20.15	0.5267	0.2	
20.20	0.5265	0.1	
20.25	0.5260	0.2	
20.30	0.5250	0.2	
20.35	0.5240	0.2	
20.40	0.5223	0.2	
20.45	0.5215	0.2	
20.50	0.5203	0.2	
20.55	0.5188	0.2	
20.60	0.5178	0.2	
20.65	0.5170	0.2	
20.70	0.5160	0.2	
20.75	0.5138	0.2	
20.80	0.5108	0.2	
20.85	0.5090	0.2	
20.90	0.5050	0.2	
20.95	0.5008	0.2	
21.00	0.4968	0.2	
21.05	0.5008	0.2	
21.10	0.5075	0.2	
21.15	0.5045	0.2	
21.20	0.5008	0.2	
21.25	0.5030	0.2	
21.30	0.5035	0.2	
21.35	0.5015	0.2	
21.40	0.5043	0.2	
21.45	0.5035	0.2	
21.50	0.5015	0.2	
21.55	0.5020	0.2	
21.60	0.5015	0.2	
21.65	0.5020	0.2	
21.70	0.5003	0.2	
21.75	0.4995	0.2	
21.80	0.5013	0.2	
21.85	0.5028	0.2	
21.90	0.5040	0.1	
21.95	0.5048	0.2	
22.00	0.5068	0.1	
22.05	0.5075	0.2	
22.10	0.5090	0.2	
